Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;10180;9531;10829;100,0;31;31;0;4;100,0;Totalt;8129;2047;376;551;133;948;40
05467V521165;Stathelle;FV352 S1D1 m475;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4739;4288;5190;100,0;31;31;0;1;100,0;1;4450;288;122;105;50;12;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4805;4327;5283;100,0;31;31;0;0;100,0;2;4519;286;105;141;28;12;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4804;4326;5282;100,0;31;31;0;0;100,0;Totalt i retning Stathelle;4518;286;105;141;28;12;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4739;4288;5190;100,0;31;31;0;0;100,0;Totalt i retning Langesud;4451;288;122;105;50;12;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;9543;8615;10471;100,0;31;31;0;0;100,0;Totalt;8969;574;227;246;78;23;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5307;4885;5729;100,0;28;28;0;0;100,0;1;4983;324;134;125;52;13;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5327;4903;5751;100,0;28;28;0;3;99,9;2;5007;317;113;166;26;13;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5349;4921;5777;100,0;28;28;0;3;99,9;Totalt i retning Stathelle;5027;319;113;166;26;13;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5285;4872;5698;100,0;28;28;0;1;100,0;Totalt i retning Langesud;4963;322;133;125;51;13;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;10634;9793;11475;100,0;28;28;0;4;100,0;Totalt;9990;641;246;291;77;26;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5475;5046;5904;100,0;31;31;0;1;100,0;1;5119;355;139;150;52;15;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5555;5112;5998;100,0;31;31;0;0;100,0;2;5199;356;121;196;24;15;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5555;5112;5998;100,0;31;31;0;0;100,0;Totalt i retning Stathelle;5199;356;121;196;24;15;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5475;5046;5904;100,0;31;31;0;0;100,0;Totalt i retning Langesud;5119;355;139;150;52;15;0
05467V521165;Stathelle;FV352 S1D1 m475;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;11030;10158;11902;100,0;31;31;0;1;100,0;Totalt;10318;711;260;345;76;30;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7443;6725;8161;100,0;31;31;0;0;100,0;1;6964;479;143;265;16;54;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7746;7052;8440;100,0;31;31;0;10;99,9;2;7199;537;190;233;54;60;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7747;7053;8441;100,0;31;31;0;11;99,9;Totalt i retning PORSGRUNN;7199;537;190;233;54;60;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7443;6725;8161;100,0;31;31;0;1;100,0;Totalt i retning SKIEN;6963;479;143;265;16;54;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;15190;13779;16601;100,0;31;31;0;11;99,9;Totalt;14163;1016;333;498;70;114;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;8343;7666;9020;100,0;28;28;0;0;100,0;1;7816;527;154;292;19;62;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;8657;8010;9304;100,0;28;28;0;17;99,8;2;8039;601;212;257;62;70;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;8658;8011;9305;100,0;28;28;0;17;99,8;Totalt i retning PORSGRUNN;8040;601;212;257;62;70;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;8342;7665;9019;100,0;28;28;0;0;100,0;Totalt i retning SKIEN;7815;527;154;292;19;62;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;17000;15677;18323;100,0;28;28;0;17;99,9;Totalt;15855;1128;365;549;81;132;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;8332;7643;9021;100,0;31;31;0;1;100,0;1;7720;611;173;338;30;68;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;8634;7949;9319;100,0;31;31;0;17;99,8;2;7945;671;221;298;70;81;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;8635;7950;9320;100,0;31;31;0;18;99,8;Totalt i retning PORSGRUNN;7946;671;221;298;70;81;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;8331;7642;9020;100,0;31;31;0;1;100,0;Totalt i retning SKIEN;7719;611;173;338;30;68;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;16966;15593;18339;100,0;31;31;0;18;99,9;Totalt;15666;1282;394;636;101;149;2
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;17;13;21;96,8;31;30;1;17;0,0;1;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6;4;8;96,8;31;30;1;6;0,0;Totalt i retning Tollnes;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;11;8;14;96,8;31;30;1;11;0,0;Totalt i retning Vestsida;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;17;13;21;96,8;31;30;1;17;0,0;Totalt;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;25;20;30;100,0;28;28;0;25;0,0;1;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;10;8;12;99,8;28;28;0;10;0,0;Totalt i retning Tollnes;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;16;13;19;100,0;28;28;0;16;0,0;Totalt i retning Vestsida;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;25;20;30;100,0;28;28;0;25;0,0;Totalt;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;65;54;76;100,0;31;31;0;65;0,0;1;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;27;22;32;100,0;31;31;0;27;0,0;Totalt i retning Tollnes;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;38;31;45;100,0;31;31;0;38;0,0;Totalt i retning Vestsida;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;65;54;76;100,0;31;31;0;65;0,0;Totalt;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;16;13;19;100,0;31;31;0;16;0,0;1;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;8;6;10;100,0;31;31;0;8;0,0;Totalt i retning Brevik;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;8;6;10;100,0;31;31;0;8;0,0;Totalt i retning Heistad;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;16;13;19;100,0;31;31;0;16;0,0;Totalt;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;23;17;29;100,0;28;28;0;23;0,0;1;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;12;9;15;99,8;28;28;0;12;0,0;Totalt i retning Brevik;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;11;8;14;100,0;28;28;0;11;0,0;Totalt i retning Heistad;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;23;17;29;100,0;28;28;0;23;0,0;Totalt;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;66;54;78;100,0;31;31;0;66;0,0;1;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;35;28;42;100,0;31;31;0;35;0,0;Totalt i retning Brevik;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;31;26;36;100,0;31;31;0;31;0,0;Totalt i retning Heistad;-;-;-;-;-;-;-
09211B1846343;Ørviksletta sykkeltellepunkt;RV354 S1D130 m2066;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;66;54;78;100,0;31;31;0;66;0,0;Totalt;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;14;11;17;100,0;31;31;0;14;0,0;1;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7;6;8;100,0;31;31;0;7;0,0;Totalt i retning Skjelsvik;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7;6;8;100,0;31;31;0;7;0,0;Totalt i retning Øyekastet;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;14;11;17;100,0;31;31;0;14;0,0;Totalt;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;19;14;24;99,8;28;28;0;19;0,0;1;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;9;6;12;99,8;28;28;0;9;0,0;Totalt i retning Skjelsvik;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;10;7;13;96,4;28;27;1;10;0,0;Totalt i retning Øyekastet;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;19;14;24;100,0;28;28;0;19;0,0;Totalt;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;48;41;55;100,0;31;31;0;48;0,0;1;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;25;21;29;100,0;31;31;0;25;0,0;Totalt i retning Skjelsvik;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;23;19;27;100,0;31;31;0;23;0,0;Totalt i retning Øyekastet;-;-;-;-;-;-;-
09375B1846469;Klevstrand sykkeltellepunkt;RV36 S1D1 m3167;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;48;41;55;100,0;31;31;0;48;0,0;Totalt;-;-;-;-;-;-;-
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5228;4423;6033;32,3;31;10;16;1;100,0;1;4981;246;72;126;45;4;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5117;4282;5952;32,3;31;10;16;0;100,0;2;4844;273;94;123;53;4;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5118;4283;5953;32,3;31;10;16;1;100,0;Totalt i retning Myren;4844;273;94;123;53;4;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5227;4422;6032;32,3;31;10;16;0;100,0;Totalt i retning Kryss Gulsetringen;4981;246;72;126;45;4;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;10345;8705;11985;32,3;31;10;16;1;100,0;Totalt;9825;519;166;249;98;7;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5531;5166;5896;100,0;28;28;0;0;100,0;1;5260;271;83;137;46;5;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5377;5004;5750;100,0;28;28;0;5;99,9;2;5083;288;98;129;56;5;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5380;5006;5754;100,0;28;28;0;5;99,9;Totalt i retning Myren;5086;288;98;129;56;5;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5528;5164;5892;100,0;28;28;0;0;100,0;Totalt i retning Kryss Gulsetringen;5257;271;83;137;46;5;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;10908;10170;11646;100,0;28;28;0;6;99,9;Totalt;10343;559;181;266;102;10;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6003;5600;6406;100,0;31;31;0;1;100,0;1;5681;321;101;172;42;6;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5857;5452;6262;100,0;31;31;0;4;99,9;2;5511;342;118;167;52;6;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5857;5452;6262;100,0;31;31;0;3;99,9;Totalt i retning Myren;5511;343;118;167;52;6;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6003;5600;6406;100,0;31;31;0;1;100,0;Totalt i retning Kryss Gulsetringen;5680;321;101;172;42;6;0
12634V521208;Vadrette øst;FV357 S1D1 m2122;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;11860;11052;12668;100,0;31;31;0;5;100,0;Totalt;11192;664;219;339;94;11;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4441;3990;4892;99,6;31;31;0;0;100,0;1;4217;223;85;106;11;21;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;3748;3407;4089;99,6;31;31;0;4;99,9;2;3519;225;76;110;10;28;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;3749;3407;4091;99,6;31;31;0;4;99,9;Totalt i retning VALLERMYRENE;3520;225;76;110;10;28;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4441;3991;4891;99,6;31;31;0;1;100,0;Totalt i retning PORSGRUNN;4217;223;85;106;11;21;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;8190;7402;8978;99,6;31;31;0;5;99,9;Totalt;7737;448;161;216;21;50;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5047;4590;5504;85,5;28;24;4;0;100,0;1;4800;246;97;115;10;24;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;4236;3899;4573;85,5;28;24;4;5;99,9;2;3989;242;85;118;9;30;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;4237;3900;4574;85,5;28;24;4;5;99,9;Totalt i retning VALLERMYRENE;3990;242;85;118;9;30;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5046;4589;5503;85,5;28;24;4;0;100,0;Totalt i retning PORSGRUNN;4800;246;97;115;10;24;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;9283;8495;10071;85,5;28;24;4;5;99,9;Totalt;8790;488;181;233;19;54;1
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4933;4465;5401;77,2;31;24;7;0;100,0;1;4639;294;107;143;14;29;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4092;3694;4490;77,2;31;24;7;2;100,0;2;3808;282;93;144;10;36;0
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4092;3694;4490;77,2;31;24;7;1;100,0;Totalt i retning VALLERMYRENE;3809;282;93;144;10;36;0
