Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
33966V521377;Bamble kirke;FV363 S1D1 m2611;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1540;1417;1663;100;31;31;0;0;100;2;1405;135;47;78;4;6;6;0
33966V521377;Bamble kirke;FV363 S1D1 m2611;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1540;1417;1663;100;31;31;0;0;100;Totalt i retning Rugtvedt;1405;135;47;78;4;6;6;0
33966V521377;Bamble kirke;FV363 S1D1 m2611;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1544;1410;1678;100;31;31;0;0;100;Totalt i retning Kragerø;1427;116;34;76;2;5;5;0
33966V521377;Bamble kirke;FV363 S1D1 m2611;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3084;2828;3340;100;31;31;0;0;100;Totalt;2832;252;81;154;6;11;11;0
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8917;8251;9583;100;31;31;0;1;100;1;7868;1048;212;340;82;414;392;22
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6359;5835;6883;100;31;31;0;0;100;2;5342;1016;177;320;85;434;409;25
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8917;8251;9583;100;31;31;0;1;100;Totalt i retning Porsgrunn;7868;1048;212;340;82;414;392;22
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6359;5835;6883;100;31;31;0;0;100;Totalt i retning Bamble;5342;1016;177;320;85;434;409;25
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;15276;14097;16455;100;31;31;0;1;100;Totalt;13211;2064;389;661;167;847;800;47
47211B491325;Bedriftsvegen sykkeltellepunkt;KV13300 S3D1 m457;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;17;13;21;100;31;31;0;17;0;1;-;-;-;-;-;-;-;-
47211B491325;Bedriftsvegen sykkeltellepunkt;KV13300 S3D1 m457;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8;6;10;100;31;31;0;8;0;Totalt i retning Gråtenmoen;-;-;-;-;-;-;-;-
47211B491325;Bedriftsvegen sykkeltellepunkt;KV13300 S3D1 m457;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;9;7;11;100;31;31;0;9;0;Totalt i retning Kjørbekk;-;-;-;-;-;-;-;-
47211B491325;Bedriftsvegen sykkeltellepunkt;KV13300 S3D1 m457;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;17;13;21;100;31;31;0;17;0;Totalt;-;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;19;14;24;100;31;31;0;19;0;1;-;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8;6;10;100;31;31;0;8;0;Totalt i retning Tollnes;-;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;11;8;14;100;31;31;0;11;0;Totalt i retning Vestsida;-;-;-;-;-;-;-;-
09195B2123909;Bjørndalen;KV3955 S1D20 m337;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;19;14;24;100;31;31;0;19;0;Totalt;-;-;-;-;-;-;-;-
94756V521254;Bjørntvedtvegen Nord;FV3290 S1D1 m4951;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5522;4818;6226;100;31;31;0;93;98,3;1;5045;383;133;206;28;16;15;1
94756V521254;Bjørntvedtvegen Nord;FV3290 S1D1 m4951;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5397;4696;6098;100;31;31;0;7;99,9;2;5010;380;142;180;46;11;11;0
94756V521254;Bjørntvedtvegen Nord;FV3290 S1D1 m4951;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5397;4696;6098;100;31;31;0;7;99,9;Totalt i retning KLYVE;5010;380;142;180;46;11;11;0
94756V521254;Bjørntvedtvegen Nord;FV3290 S1D1 m4951;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5522;4818;6226;100;31;31;0;93;98,3;Totalt i retning X Rv 36;5045;383;133;206;28;16;15;1
94756V521254;Bjørntvedtvegen Nord;FV3290 S1D1 m4951;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;10920;9516;12324;100;31;31;0;101;99,1;Totalt;10055;763;276;386;75;27;26;1
44165V521254;Bjørntvedtvegen X Trommedalsvegen;FV3290 S1D1 m2324;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3104;2719;3489;100;31;31;0;2;99,9;1;2873;229;74;126;20;9;9;0
44165V521254;Bjørntvedtvegen X Trommedalsvegen;FV3290 S1D1 m2324;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3447;3050;3844;100;31;31;0;2;99,9;2;3187;258;84;160;4;10;10;0
44165V521254;Bjørntvedtvegen X Trommedalsvegen;FV3290 S1D1 m2324;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3446;3049;3843;100;31;31;0;2;99,9;Totalt i retning Porsgrunn;3185;258;84;160;4;10;10;0
44165V521254;Bjørntvedtvegen X Trommedalsvegen;FV3290 S1D1 m2324;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3105;2720;3490;100;31;31;0;1;100;Totalt i retning Skien;2875;229;74;126;20;9;9;0
44165V521254;Bjørntvedtvegen X Trommedalsvegen;FV3290 S1D1 m2324;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6551;5771;7331;100;31;31;0;4;99,9;Totalt;6060;487;159;286;24;19;19;0
22044V521398;Borgestad  ;FV32 S8D1 m2310;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6491;5933;7049;100;31;31;0;4;99,9;1;5848;639;216;210;101;111;109;2
22044V521398;Borgestad  ;FV32 S8D1 m2310;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7284;6622;7946;100;31;31;0;1;100;2;6672;611;187;256;69;99;97;2
22044V521398;Borgestad  ;FV32 S8D1 m2310;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7285;6623;7947;100;31;31;0;0;100;Totalt i retning Skien;6674;611;187;256;69;99;97;2
22044V521398;Borgestad  ;FV32 S8D1 m2310;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6489;5931;7047;100;31;31;0;4;99,9;Totalt i retning Porsgrunn;5846;639;216;210;101;111;109;2
22044V521398;Borgestad  ;FV32 S8D1 m2310;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13775;12556;14994;100;31;31;0;5;100;Totalt;12520;1250;404;467;171;209;206;3
43849B2033722;Borgestad sykkeltellepunkt;FV32 S8D100 m2359;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;40;31;49;100;31;31;0;40;0;1;-;-;-;-;-;-;-;-
43849B2033722;Borgestad sykkeltellepunkt;FV32 S8D100 m2359;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;22;17;27;100;31;31;0;22;0;Totalt i retning Menstad;-;-;-;-;-;-;-;-
43849B2033722;Borgestad sykkeltellepunkt;FV32 S8D100 m2359;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;18;14;22;100;31;31;0;18;0;Totalt i retning Hovenga;-;-;-;-;-;-;-;-
43849B2033722;Borgestad sykkeltellepunkt;FV32 S8D100 m2359;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;40;31;49;100;31;31;0;40;0;Totalt;-;-;-;-;-;-;-;-
57192B1687248;Bøle sykkeltellepunkt;FV32 S7D220 m483;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;14;10;18;100;31;31;0;14;0;1;-;-;-;-;-;-;-;-
57192B1687248;Bøle sykkeltellepunkt;FV32 S7D220 m483;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7;5;9;100;31;31;0;7;0;Totalt i retning Skien sentrum;-;-;-;-;-;-;-;-
57192B1687248;Bøle sykkeltellepunkt;FV32 S7D220 m483;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7;5;9;100;31;31;0;7;0;Totalt i retning Menstad;-;-;-;-;-;-;-;-
57192B1687248;Bøle sykkeltellepunkt;FV32 S7D220 m483;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;14;10;18;100;31;31;0;14;0;Totalt;-;-;-;-;-;-;-;-
33324V521399;BØLEVEIEN;FV32 S7D1 m4670;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3116;2778;3454;100;31;31;0;0;100;1;2885;231;60;113;35;23;23;0
33324V521399;BØLEVEIEN;FV32 S7D1 m4670;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3323;2965;3681;100;31;31;0;0;100;2;3093;231;63;112;35;20;20;0
33324V521399;BØLEVEIEN;FV32 S7D1 m4670;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3323;2965;3681;100;31;31;0;0;100;Totalt i retning Skien;3092;231;63;112;35;20;20;0
33324V521399;BØLEVEIEN;FV32 S7D1 m4670;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3117;2779;3455;100;31;31;0;0;100;Totalt i retning Porsgrunn;2886;231;60;113;35;23;23;0
33324V521399;BØLEVEIEN;FV32 S7D1 m4670;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6440;5745;7135;100;31;31;0;0;100;Totalt;5978;462;123;225;70;44;44;0
82776V490668;Deichmannsgate;KV1730 S1D1 m350;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;2835;2567;3103;100;31;31;0;0;100;1;2743;91;43;42;4;2;2;0
82776V490668;Deichmannsgate;KV1730 S1D1 m350;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;2806;2565;3047;100;31;31;0;0;100;2;2714;91;43;46;1;2;2;0
82776V490668;Deichmannsgate;KV1730 S1D1 m350;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;2806;2565;3047;100;31;31;0;0;100;Totalt i retning X Øyekastvegen;2714;91;43;46;1;2;2;0
82776V490668;Deichmannsgate;KV1730 S1D1 m350;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;2835;2567;3103;100;31;31;0;0;100;Totalt i retning Flåtten;2744;92;43;42;4;2;2;0
82776V490668;Deichmannsgate;KV1730 S1D1 m350;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5641;5133;6149;100;31;31;0;0;100;Totalt;5458;183;86;88;5;4;4;0
67987B1846201;Deichmannsgate sykkeltellepunkt;KV1730 S1D130 m219;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;25;18;32;100;31;31;0;25;0;1;-;-;-;-;-;-;-;-
67987B1846201;Deichmannsgate sykkeltellepunkt;KV1730 S1D130 m219;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;12;9;15;100;31;31;0;12;0;Totalt i retning Frednes;-;-;-;-;-;-;-;-
67987B1846201;Deichmannsgate sykkeltellepunkt;KV1730 S1D130 m219;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13;9;17;100;31;31;0;13;0;Totalt i retning Stridsklev;-;-;-;-;-;-;-;-
67987B1846201;Deichmannsgate sykkeltellepunkt;KV1730 S1D130 m219;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;25;18;32;100;31;31;0;25;0;Totalt;-;-;-;-;-;-;-;-
14213V521376;E18 Nystrand;EV18 S27D1 m2752;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6806;6287;7325;100;31;31;0;0;100;1;5741;1065;230;263;51;520;491;29
14213V521376;E18 Nystrand;EV18 S27D1 m2752;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6816;6258;7374;100;31;31;0;0;100;2;5815;1001;173;252;90;486;463;23
14213V521376;E18 Nystrand;EV18 S27D1 m2752;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6806;6287;7325;100;31;31;0;0;100;Totalt i retning Moheim;5741;1065;230;263;51;520;491;29
14213V521376;E18 Nystrand;EV18 S27D1 m2752;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6816;6258;7374;100;31;31;0;0;100;Totalt i retning Skjelsvik;5815;1001;173;252;90;486;463;23
14213V521376;E18 Nystrand;EV18 S27D1 m2752;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13622;12556;14688;100;31;31;0;0;100;Totalt;11556;2066;403;515;142;1006;953;53
77223V521180;Elstrømbrua  ;FV357 S1D10 m256;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7803;7084;8522;100;31;31;0;2043;73,8;1;5437;323;143;148;19;13;13;0
77223V521180;Elstrømbrua  ;FV357 S1D10 m256;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8026;7283;8769;100;31;31;0;2946;63,3;2;4814;266;112;125;17;12;12;0
77223V521180;Elstrømbrua  ;FV357 S1D10 m256;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;8025;7283;8767;100;31;31;0;2945;63,3;Totalt i retning MYRA;4813;266;112;125;17;12;12;0
77223V521180;Elstrømbrua  ;FV357 S1D10 m256;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7804;7084;8524;100;31;31;0;2044;73,8;Totalt i retning MOFLATA;5437;323;143;148;19;13;13;0
77223V521180;Elstrømbrua  ;FV357 S1D10 m256;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;15830;14369;17291;100;31;31;0;4990;68,5;Totalt;10250;590;255;274;36;25;25;0
27243B1688380;Elstrømbrua sykkeltellepunkt;FV357 S1D150 m300;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;77;59;95;100;31;31;0;77;0;1;-;-;-;-;-;-;-;-
27243B1688380;Elstrømbrua sykkeltellepunkt;FV357 S1D150 m300;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;39;30;48;100;31;31;0;39;0;Totalt i retning Myren;-;-;-;-;-;-;-;-
27243B1688380;Elstrømbrua sykkeltellepunkt;FV357 S1D150 m300;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;38;29;47;100;31;31;0;38;0;Totalt i retning Moflata;-;-;-;-;-;-;-;-
27243B1688380;Elstrømbrua sykkeltellepunkt;FV357 S1D150 m300;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;77;59;95;100;31;31;0;77;0;Totalt;-;-;-;-;-;-;-;-
73718B1688281;Falkumbrua sykkeltellepunkt;FV357 S1D120 m917;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;41;32;50;100;31;31;0;41;0;1;-;-;-;-;-;-;-;-
73718B1688281;Falkumbrua sykkeltellepunkt;FV357 S1D120 m917;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;22;17;27;100;31;31;0;22;0;Totalt i retning Myren;-;-;-;-;-;-;-;-
73718B1688281;Falkumbrua sykkeltellepunkt;FV357 S1D120 m917;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;20;16;24;100;31;31;0;20;0;Totalt i retning Skien;-;-;-;-;-;-;-;-
73718B1688281;Falkumbrua sykkeltellepunkt;FV357 S1D120 m917;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;41;32;50;100;31;31;0;41;0;Totalt;-;-;-;-;-;-;-;-
54228V1210081;Faret;FV59 S1D10 m1211;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5651;5013;6289;100;31;31;0;39;99,3;1;5314;298;106;105;77;11;10;1
54228V1210081;Faret;FV59 S1D10 m1211;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5402;4789;6015;100;31;31;0;0;100;2;5131;271;97;92;75;7;7;0
54228V1210081;Faret;FV59 S1D10 m1211;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5402;4789;6015;100;31;31;0;0;100;Totalt i retning Tvedthjørnet;5131;271;97;92;75;7;7;0
54228V1210081;Faret;FV59 S1D10 m1211;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5651;5013;6289;100;31;31;0;39;99,3;Totalt i retning Moflata;5314;298;106;105;77;11;10;1
54228V1210081;Faret;FV59 S1D10 m1211;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;11053;9804;12302;100;31;31;0;39;99,6;Totalt;10445;569;203;197;152;18;17;1
16522V521438;Findal;FV353 S1D1 m1616;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1825;1615;2035;100;31;31;0;0;100;1;1640;185;52;68;15;49;47;2
16522V521438;Findal;FV353 S1D1 m1616;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1632;1446;1818;100;31;31;0;1;99,9;2;1460;171;48;61;10;52;50;2
16522V521438;Findal;FV353 S1D1 m1616;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1632;1446;1818;100;31;31;0;1;99,9;Totalt i retning RUGTVEDT;1461;171;48;61;10;52;50;2
16522V521438;Findal;FV353 S1D1 m1616;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;1825;1614;2036;100;31;31;0;0;100;Totalt i retning HERRE;1640;185;52;68;15;49;47;2
16522V521438;Findal;FV353 S1D1 m1616;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3457;3061;3853;100;31;31;0;1;100;Totalt;3101;355;100;129;25;101;97;4
88624V521109;Fv32 Rektor Ørns gate;FV32 S7D1 m750;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6468;5981;6955;100;31;31;0;1963;69,7;1;4168;337;86;157;68;25;25;0
88624V521109;Fv32 Rektor Ørns gate;FV32 S7D1 m750;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;4616;4266;4966;100;31;31;0;1807;60,9;2;2557;252;62;126;44;19;19;0
88624V521109;Fv32 Rektor Ørns gate;FV32 S7D1 m750;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;4622;4272;4972;100;31;31;0;1812;60,8;Totalt i retning Nylende;2558;252;62;126;44;19;19;0
88624V521109;Fv32 Rektor Ørns gate;FV32 S7D1 m750;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6462;5975;6949;100;31;31;0;1958;69,7;Totalt i retning Sentrum;4167;336;86;157;68;25;25;0
88624V521109;Fv32 Rektor Ørns gate;FV32 S7D1 m750;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;11084;10248;11920;100;31;31;0;3770;66;Totalt;6725;588;148;283;113;45;44;1
32669V521263;Gråten;FV59 S1D1 m476;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5114;4587;5641;100;31;31;0;4;99,9;1;4737;373;165;130;61;17;17;0
32669V521263;Gråten;FV59 S1D1 m476;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5710;5168;6252;100;31;31;0;8;99,9;2;5337;365;166;120;62;17;17;0
32669V521263;Gråten;FV59 S1D1 m476;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5709;5167;6251;100;31;31;0;7;99,9;Totalt i retning Tufte;5337;365;166;120;62;17;17;0
32669V521263;Gråten;FV59 S1D1 m476;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5114;4587;5641;100;31;31;0;4;99,9;Totalt i retning Gimsøy;4737;373;165;131;61;17;17;0
32669V521263;Gråten;FV59 S1D1 m476;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;10823;9780;11866;100;31;31;0;11;99,9;Totalt;10074;738;331;250;123;34;34;0
34958B521263;Gråten sykkeltellepunkt;FV59 S1D1 m509;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;46;36;56;100;31;31;0;46;0;1;-;-;-;-;-;-;-;-
34958B521263;Gråten sykkeltellepunkt;FV59 S1D1 m509;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;23;18;28;100;31;31;0;23;0;Totalt i retning Kjørbekk;-;-;-;-;-;-;-;-
34958B521263;Gråten sykkeltellepunkt;FV59 S1D1 m509;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;22;17;27;100;31;31;0;22;0;Totalt i retning Gimsøy;-;-;-;-;-;-;-;-
34958B521263;Gråten sykkeltellepunkt;FV59 S1D1 m509;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;46;36;56;100;31;31;0;46;0;Totalt;-;-;-;-;-;-;-;-
26251V521181;Hesselbergs gate;FV357 S1D1 m1142;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3989;3630;4348;100;31;31;0;2656;33,4;1;1022;311;81;124;41;65;53;12
26251V521181;Hesselbergs gate;FV357 S1D1 m1142;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;2103;1915;2291;100;31;31;0;1471;30,1;2;401;231;55;87;33;56;45;11
26251V521181;Hesselbergs gate;FV357 S1D1 m1142;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3013;2747;3279;100;31;31;0;2044;32,2;Totalt i retning Skien;715;254;64;97;35;57;46;11
26251V521181;Hesselbergs gate;FV357 S1D1 m1142;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3079;2799;3359;100;31;31;0;2083;32,3;Totalt i retning Myren;707;288;72;114;39;64;52;12
26251V521181;Hesselbergs gate;FV357 S1D1 m1142;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6092;5546;6638;100;31;31;0;4127;32,3;Totalt;1423;542;136;210;74;122;98;24
95297V2782243;Hovengtunnelen;FV32 S8D1 m4224;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6753;6138;7368;100;31;31;0;15;99,8;1;6163;575;167;223;74;111;107;4
95297V2782243;Hovengtunnelen;FV32 S8D1 m4224;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6856;6195;7517;100;31;31;0;0;100;2;6269;586;186;236;65;100;98;2
95297V2782243;Hovengtunnelen;FV32 S8D1 m4224;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6856;6195;7517;100;31;31;0;0;100;Totalt i retning Moheim;6269;586;186;236;65;100;98;2
95297V2782243;Hovengtunnelen;FV32 S8D1 m4224;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6753;6138;7368;100;31;31;0;15;99,8;Totalt i retning Skien;6163;575;167;223;74;111;107;4
95297V2782243;Hovengtunnelen;FV32 S8D1 m4224;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13609;12334;14884;100;31;31;0;15;99,9;Totalt;12432;1162;353;459;139;211;205;6
86022V521170;Høgenheitunnelen;RV354 S1D1 m1447;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3697;3343;4051;100;31;31;0;973;73,7;1;2455;269;69;120;51;29;29;0
86022V521170;Høgenheitunnelen;RV354 S1D1 m1447;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6473;5864;7082;100;31;31;0;1954;69,8;2;4196;323;116;133;55;20;20;0
86022V521170;Høgenheitunnelen;RV354 S1D1 m1447;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;6474;5865;7083;100;31;31;0;1955;69,8;Totalt i retning Rugtvedt;4196;323;116;133;55;20;20;0
86022V521170;Høgenheitunnelen;RV354 S1D1 m1447;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;3696;3343;4049;100;31;31;0;972;73,7;Totalt i retning Brevik;2455;269;69;120;51;29;29;0
86022V521170;Høgenheitunnelen;RV354 S1D1 m1447;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;10170;9210;11130;100;31;31;0;2927;71,2;Totalt;6651;592;185;252;106;48;48;0
